id,word_id,word,language,definition,read_aloud
0199ddd8-65cb-7090-c93d-d677d5c14928,0199bf5d-d299-70b4-66e4-40962e232553,undeservedly,ko,받을 자격 없이 / 부당하게,받을 자격 없이. 부당하게.
0199ddd8-65e2-70f0-169f-dc6e918c0c96,019927a0-6c73-709f-d754-21aaf0b4b260,undesigned,ko,계획되지 않은 / 우연한 / 자연스러운,계획되지 않은. 우연한. 자연스러운.
0199ddd8-6604-70e8-0359-b26f1728810d,0199279e-7128-709c-342f-50021c8443c5,undesired,ko,원치 않는 / 바람직하지 않은,원치 않는. 바람직하지 않은.
0199ddd8-6617-7031-6874-0fee78916e73,019927a4-284f-7038-5501-061b76fd8fd7,undiscouraged,ko,낙담하지 않은 / 굴하지 않은,낙담하지 않은. 굴하지 않은.
0199ddd8-6629-70b0-02fa-dc604d6305f3,019927a5-30a9-7000-94e5-bf0d04ee9b3c,undiscriminating,ko,분별력 없는 / 아무 차별 없는,분별력 없는. 아무 차별 없는.
0199ddd8-6642-7032-a9b6-94c41727800c,0199279c-59ea-70f9-a85c-d517f37c9267,undraped,ko,덮지 않은 / 가리지 않은 / (예술) 나체의,덮지 않은. 가리지 않은. 나체의.
0199ddd8-666a-70d0-06af-5bbb97c0fcae,0199bf5d-d2e9-7030-f94e-9a17a8031563,undrawn,ko,(커튼이) 걷히지 않은 / (무기) 뽑히지 않은,걷히지 않은. 뽑히지 않은.
0199ddd8-667c-70ec-4bb4-a1094b5ced8c,0199279c-59fd-70d3-cd8a-4bd85833f42e,undulate,ko,물결치다 / 파동치다 / 물결 모양의,물결치다. 파동치다. 물결 모양의.
0199ddd8-668e-7013-2891-5f26a2bbbe87,019927a3-5944-70e9-9d58-e2603c0e90a9,unencumbered,ko,짐이 없는 / 방해받지 않은 / 부담 없는,짐이 없는. 방해받지 않은. 부담 없는.
0199ddd8-66a7-7086-ff69-121f659ee59f,0199279a-2ea6-70c7-39c8-3cd36eaf1f8e,unended,ko,끝나지 않은 / 끝없는,끝나지 않은. 끝없는.
0199ddd8-66d2-70f8-786f-c58c6e8346d4,019927a2-33e1-704c-58d7-2b531d9bae94,unessential,ko,본질적이지 않은 / 중요하지 않은,본질적이지 않은. 중요하지 않은.
0199ddd8-66e4-70ee-22e2-0265f495108e,019927a0-6ddf-70c2-875e-42302c4bf4e5,unevenness,ko,울퉁불퉁함 / 불균등 / 들쭉날쭉함,울퉁불퉁함. 불균등. 들쭉날쭉함.
0199ddd8-66fa-7028-8f51-e99d53cc03aa,0199bf5d-d474-70aa-424c-b8b45cb368f2,unexhausted,ko,다 쓰이지 않은 / 고갈되지 않은,다 쓰이지 않은. 고갈되지 않은.
0199ddd8-672d-70a2-1277-1d2e8c36696c,019927a3-5969-7098-c307-dc3578ba3bf9,unfaithfully,ko,불성실하게 / 배신적으로,불성실하게. 배신적으로.
0199ddd8-673e-704d-bed0-d8c9659fecc0,019927a4-2905-70ea-bbeb-68441fcfb003,unfamiliarity,ko,익숙하지 않음 / 낯섦,익숙하지 않음. 낯섦.
0199ddd8-6750-7071-1b33-afd418fa9d22,0199bf5d-d4d7-7083-b70d-1d69b655859e,unfastidious,ko,까다롭지 않은 / 소탈한,까다롭지 않은. 소탈한.
0199ddd8-6761-7021-38b8-f18be7e0aab6,019927a2-3455-7005-8db2-d40ecdd6c762,unfeelingly,ko,냉정하게 / 무정하게,냉정하게. 무정하게.
0199ddd8-6796-703b-769d-af97e4afc1b9,0199bf5d-d7c2-709c-332c-44cf42de8f30,ungentlemanlike,ko,신사답지 않은 / 품위 없는,신사답지 않은. 품위 없는.
0199ddd8-67aa-7049-d650-1268d3e915ac,019927a4-295c-708e-5f33-e0c94b1fbc4d,ungentlemanly,ko,신사답지 않게 / 무례하게,신사답지 않게. 무례하게.
0199ddd8-67bc-7098-0a6e-07d9273bb1c5,019927a0-6f4b-70f4-0644-417ca8d32b5c,ungraceful,ko,우아하지 않은 / 어색한,우아하지 않은. 어색한.
0199ddd8-6801-70cc-6fc7-95983851eeb4,019927a0-6f9c-70ec-f711-7103bca3fe0a,unhallowed,ko,신성하지 않은 / 불경한,신성하지 않은. 불경한.
0199ddd8-6814-705d-c8d0-bb35d89d86c9,0199bf5d-d943-7085-3474-a9f0b7c2a7fc,unhewn,ko,다듬어지지 않은 / 거친 / (돌·나무 등이) 가공되지 않은,다듬어지지 않은. 거친. 가공되지 않은.
0199ddd8-6825-708e-a9a2-3110bc7c3bb0,0199279a-2f6a-7084-75bf-5c8eb4da283a,unhoped,ko,예상치 못한 / 뜻밖의(문학적 표현),예상치 못한. 뜻밖의.
0199ddd8-685a-7076-669a-d35018865a2f,0199279a-2f6f-70a8-9d18-a4ecaea52df3,unhorse,ko,말을 떨어뜨리다 / (비유) 지위에서 몰아내다,말을 떨어뜨리다. 지위에서 몰아내다.
0199ddd8-687a-70b1-9e01-2fe6f2074f75,019927a4-2986-7093-3552-faecb1af5bba,unilluminated,ko,조명이 없는 / 밝히지 않은 / (비유) 이해되지 않은,조명이 없는. 밝히지 않은. 이해되지 않은.
0199ddd8-6896-703c-bf04-da3476b42189,0199279e-7374-7058-f3bb-cbca90738f74,unimpeded,ko,방해받지 않은 / 원활한,방해받지 않은. 원활한.
0199ddd8-68cc-7020-2761-731a297f0083,019927a4-adf5-70d7-d190-5c1d7f2439b2,unintelligibly,ko,알아들을 수 없게 / 난해하게,알아들을 수 없게. 난해하게.
0199ddd8-68e7-70ac-475f-091037e2c840,0199bf5d-db4c-702f-4df5-e494396038f9,uninvitedly,ko,초대받지 않고 / 불청객처럼,초대받지 않고. 불청객처럼.
0199ddd8-6907-7044-7ca1-b195d4668259,0199279a-2f9f-7090-8f1e-e72a1e19256e,unitary,ko,통일된 / 단일의 / (정치) 단일 국가의,통일된. 단일의. 단일 국가의.
0199ddd8-693f-7086-965b-07134c41642f,0199279c-5c8a-7052-1885-4ffd04209380,unitedly,ko,단결하여 / 하나로,단결하여. 하나로.
0199ddd8-6953-70eb-333e-a06310299d95,019927a0-7130-706b-8040-c003cefd88b3,unknowable,ko,알 수 없는 / 인간의 이해를 초월한,알 수 없는. 인간의 이해를 초월한.
0199ddd8-696f-70db-9454-e99018c89fc6,0199bf5d-dc05-70c7-b121-9279a5d0233f,unlade,ko,(짐을) 내리다 / 하역하다,내리다. 하역하다.
0199ddd8-69a5-7007-ae51-8bc73fe8cb3e,019927a0-718a-700d-37ef-065081966a52,unlettered,ko,문맹의 / 학식이 없는,문맹의. 학식이 없는.
0199ddd8-69b8-70b9-a81d-97a05be97bad,01992798-53c4-7038-2a2c-5e5386a6ac69,unmake,ko,망치다 / (만든 것을) 원상태로 되돌리다,망치다. 원상태로 되돌리다.
0199ddd8-69ce-70fe-7f80-0497e4b1c9d9,0199279a-3052-7049-82ad-db40afab4a72,unmanly,ko,남자답지 않은 / 비겁한,남자답지 않은. 비겁한.
0199ddd8-69fc-70c5-2f9c-7fa6c5e52c2c,0199279c-5d9e-70a9-af6e-1a3ad270b744,unmanned,ko,무인의 / 사람이 탑승하지 않은 / 용기를 잃은,무인의. 사람이 탑승하지 않은. 용기를 잃은.
0199ddd8-6a0e-7008-2abb-2792685260ed,0199279c-5dc1-70ce-3bbc-fdbdbc730eea,unmarred,ko,손상되지 않은 / 흠 없는,손상되지 않은. 흠 없는.
0199ddd8-6a36-7064-91ab-a4351bea4083,019927a4-2a9b-700a-1e78-0096eee5afbd,unmentionable,ko,말할 수 없는 / 입에 담기 부끄러운 / (옛) 속옷의 완곡어,말할 수 없는. 입에 담기 부끄러운. 속옷의 완곡어.
0199ddd8-6a5e-706a-fcaf-753fde9655e6,0199bf5d-dee0-7072-ae10-462d13d7f958,unmodernized,ko,현대화되지 않은 / 구식의,현대화되지 않은. 구식의.
0199ddd8-6a72-7063-ec76-8742b7cedff3,0199bf5d-df33-70cd-fb7f-8d43a882904d,unmodulated,ko,(소리·톤이) 조절되지 않은 / 단조로운,조절되지 않은. 단조로운.
0199ddd8-6a8e-70df-923e-81ca6fccb319,019927a5-0380-7067-62b4-61c9cc9eb6b2,unobtrusiveness,ko,눈에 띄지 않음 / 조용함 / 겸손함,눈에 띄지 않음. 조용함. 겸손함.
0199ddd8-6ab9-708b-0a94-c82b7ef75be1,0199bf5d-dfdb-70ae-bca4-fe0c4020e0ff,unopen,ko,열리지 않은 / 개방되지 않은,열리지 않은. 개방되지 않은.
0199ddd8-6acd-70a7-1b92-89f635282a5b,0199279e-75de-70c3-246b-aa1569d1d8c5,unpainted,ko,칠하지 않은 / 자연 그대로의,칠하지 않은. 자연 그대로의.
0199ddd8-6ae0-7045-9f4b-9b27f1417174,0199bf5d-e0e1-70d7-72b6-3a0054a3341d,unparallel,ko,평행하지 않은 / 비슷한 것이 없는 / 비할 데 없는,평행하지 않은. 비슷한 것이 없는. 비할 데 없는.
0199ddd8-6afc-707a-fd82-946025988ae8,019927a3-5e7f-70d1-4d0e-60b66e04c9e4,unpardonably,ko,용서할 수 없게 / 변명할 수 없게,용서할 수 없게. 변명할 수 없게.
0199ddd8-6b1e-7090-6d6f-e42a2437a9a8,0199bf5d-e132-70f5-7157-5fd81afc9d20,unpeopled,ko,사람이 살지 않는 / 황폐한,사람이 살지 않는. 황폐한.
0199ddd8-6b41-700f-f394-09711a31a6ab,0199bf5d-e18c-70c8-874f-f4d75730e9ff,unperplexed,ko,혼란스럽지 않은 / 명확한,혼란스럽지 않은. 명확한.
0199ddd8-6b5f-70fa-6405-ee982e21191b,0199bf5d-e298-7023-7d07-af5498fc25c7,unpierced,ko,뚫리지 않은 / 구멍이 없는,뚫리지 않은. 구멍이 없는.
0199ddd8-6b84-7076-8b56-0e4324ec3131,0199bf5d-e2fe-7073-e937-58155e9beccd,unprecedentedly,ko,전례 없이 / 유례없이,전례 없이. 유례없이.
0199ddd8-6b9a-7078-4801-2ee1ddaed005,019927a4-ae95-7045-8fff-4d83aac8ed49,unproductively,ko,비생산적으로 / 성과 없이,비생산적으로. 성과 없이.
0199ddd8-6bad-7000-b899-d6636df9980a,0199bf5d-e355-703d-c835-aecbec3a5f2c,unprofitableness,ko,수익성 없음 / 무익함,수익성 없음. 무익함.
0199ddd8-6bcb-70ff-94e7-c939c3226283,019927a3-5f72-7085-add2-15f382b0ea84,unreconciled,ko,화해하지 않은 / 조정되지 않은,화해하지 않은. 조정되지 않은.
0199ddd8-6bee-70ab-0721-90707e2749f8,0199bf5d-e6d9-7038-335a-27b5175564f5,unrigged,ko,장비가 제거된 / 장치가 해체된,장비가 제거된. 장치가 해체된.
0199ddd8-6c06-70ae-0924-999312a3fbff,019927a4-2c1f-704f-3933-53072bc24825,unrighteously,ko,불의하게 / 부당하게,불의하게. 부당하게.
0199ddd8-6c20-7059-4a68-2b9f9a25ee35,0199279c-5f51-7063-6df8-94fb2ef3342e,unroofed,ko,지붕이 없는 / 덮개가 벗겨진,지붕이 없는. 덮개가 벗겨진.
0199ddd8-6c44-70ff-ad62-e75a0e3bfd3f,01992798-5447-704f-d023-41da80f4447a,unseal,ko,봉인을 풀다 / 열다,봉인을 풀다. 열다.
0199ddd8-6c57-703d-d679-d8d0873678b7,0199bf5d-e7c5-70e9-8e09-8685058aa498,unseamanlike,ko,선원답지 않은 / 바다 일에 서툰,선원답지 않은. 바다 일에 서툰.
0199ddd8-6c6f-70ca-8438-8a0992c00af0,0199bf5d-e829-700c-7422-4d1ba2db5f4d,unseasonableness,ko,시기적 부적절함 / 계절에 맞지 않음,시기적 부적절함. 계절에 맞지 않음.
0199ddd8-6c8e-7049-9e39-46b5b466e442,0199279c-5f8e-706b-a4f3-d349f1dd7cd8,unseeded,ko,씨를 뿌리지 않은 / (테니스 등) 시드 배정이 없는 선수,씨를 뿌리지 않은. 시드 배정이 없는 선수.
0199ddd8-6cb9-70ea-f50d-60bd8e912d2d,019927a4-2c2f-7054-8ecc-533a281d1821,unselfishness,ko,이타심 / 사심 없음,이타심. 사심 없음.
0199ddd8-6cd1-700d-f9b5-a10538077e5f,019927a0-7577-7040-54e2-70885c33ec05,unshackled,ko,속박되지 않은 / 자유로운,속박되지 않은. 자유로운.
0199ddd8-6cf1-70c2-39d8-8a2e49e39643,0199bf5d-ea0a-70c4-1b3f-e7c938be1015,unshaped,ko,형태가 없는 / 미완성의,형태가 없는. 미완성의.
0199ddd8-6d1f-705c-d411-d70284924bc1,0199279c-5fd4-70fe-bebb-7000b27740d9,unshared,ko,공유되지 않은 / 독점적인,공유되지 않은. 독점적인.
0199ddd8-6d33-7049-5dfa-c9fe9f20c169,019927a0-7592-7064-98cd-3abcffc6e420,unsheathed,ko,칼집에서 뽑힌 / 드러난,칼집에서 뽑힌. 드러난.
0199ddd8-6d57-7080-6887-6b834f0426b1,01992798-5491-70b1-af59-b372214f28dc,unshod,ko,신발을 신지 않은 / 맨발의,신발을 신지 않은. 맨발의.
0199ddd8-6e3f-7027-5846-55d83ba0704d,0199279a-3176-706e-7500-a32f03838614,unspent,ko,쓰이지 않은 / 남아 있는,쓰이지 않은. 남아 있는.
0199ddd8-6e51-70a4-6407-f7bdcecfa3c1,0199279e-77ad-70da-6157-92d77ce60b85,unspoiled,ko,오염·훼손되지 않은 / 버릇 나쁘지 않은,"오염, 훼손되지 않은. 버릇 나쁘지 않은."
0199ddd8-6e69-7052-90d9-914abfdd15d2,0199279e-77e4-7060-bf9a-c407d61d0eee,unstinted,ko,아낌없는 / 무제한의,아낌없는. 무제한의.
0199ddd8-6eb8-70d2-5430-f32f12ccca8f,0199279e-77ef-707f-562f-ea0661d3ff7f,unstudied,ko,꾸밈없는 / 자연스러운 / 미리 준비되지 않은,꾸밈없는. 자연스러운. 미리 준비되지 않은.
0199ddd8-6ee3-7023-9a9b-3a51e99a499e,0199bf5d-ecfa-70b4-26a3-bcc5a4e7963c,unsubduable,ko,굴복시키기 어려운 / 불굴의,굴복시키기 어려운. 불굴의.
0199ddd8-6ef7-7012-8f96-4181c55763ec,0199279e-77ff-7023-2d77-cea1b9be8a79,unsubdued,ko,억제되지 않은 / 사그라지지 않은,억제되지 않은. 사그라지지 않은.
0199ddd8-6f13-70cb-2c7a-e0f320c68131,0199bf5d-ed5b-7068-5677-523515cbb630,unsufferable,ko,참을 수 없는 / 지독한(=insufferable),참을 수 없는. 지독한.
0199ddd8-6f26-7034-a7a6-4b87c236c845,019927a4-af3f-70a2-001d-8f77a4d22c66,unsuitableness,ko,부적합 / 어울리지 않음,부적합. 어울리지 않음.
0199ddd8-6f46-7046-7579-ff8fd0617836,0199279c-60bd-705d-bb91-a78dcc57508a,untended,ko,돌봄 받지 못한 / 방치된,돌봄 받지 못한. 방치된.
0199ddd8-6f59-70f2-4273-7c11e33c83dc,0199279a-31b5-7012-f596-0e8571a4e280,untired,ko,지치지 않은,지치지 않은.
0199ddd8-6f6b-7059-8691-45a56c2d9c87,01992798-54ec-707b-bf4b-3d4dcc1505dc,untrod,ko,밟히지 않은 / 미개척의(=untrodden),밟히지 않은. 미개척의.
0199ddd8-6f7c-70d7-fd6d-2a8e45b1a425,019927a0-76e5-70ca-2a75-cd9fb8ba7931,untroubled,ko,근심 없는 / 평온한 / 방해받지 않은,근심 없는. 평온한. 방해받지 않은.
0199ddd8-6f93-70fe-54a8-5098075ec0a7,0199279a-31cf-70bf-288d-46b9caca927f,untwist,ko,비튼 것을 풀다 / 꼬임을 풀다,비튼 것을 풀다. 꼬임을 풀다.
0199ddd8-6fb4-706b-60a0-0020a1c6fa93,0199279e-7868-70d4-6fb1-29ba26926750,untwisted,ko,꼬이지 않은 / 곧은,꼬이지 않은. 곧은.
0199ddd8-6fc9-70db-2b48-e7aa9f1eb73d,0199279e-786d-705a-d311-db15db068fb7,untypical,ko,전형적이지 않은 / 예외적인,전형적이지 않은. 예외적인.
0199ddd8-6fdb-70d9-47da-6b8c7ac0535e,0199279c-6167-70d7-2531-8816d5e80977,unwarily,ko,경계심 없이 / 부주의하게,경계심 없이. 부주의하게.
0199ddd8-6ff6-70e1-1ef4-6b39e0b6ec7a,0199bf5d-f294-70a9-7757-4e83a6b38eaf,unwedded,ko,결혼하지 않은 / 관련되지 않은,결혼하지 않은. 관련되지 않은.
0199ddd8-701a-705b-7e67-8b80e0e1c430,019927a3-614e-70a1-032d-d8b0eb89e9f2,unworthiness,ko,자격 없음 / 가치 없음,자격 없음. 가치 없음.
0199ddd8-7031-709f-a96f-32abc2c8a6e4,01992798-5549-70ee-d14c-094a57d62849,unwrap,ko,포장을 풀다,포장을 풀다.
0199ddd8-7045-70ba-b767-dd1f02ac5abd,019927a0-77a5-70c0-66bd-804bf6edc1fe,upbraiding,ko,질책(하는) / 꾸짖는,질책. 꾸짖는.
0199ddd8-7058-7034-f83d-4abccfd7c452,0199bf5d-f40e-703c-0154-a129eb1ed2c4,upcast,ko,위로 던지다 / 상향 통풍구(광산),위로 던지다. 상향 통풍구.
0199ddd8-7078-7047-a04b-97149dd6562f,0199bf5d-f46c-705e-8995-4dc3e9449b3b,upheave,ko,들어 올리다 / 격변을 일으키다,들어 올리다. 격변을 일으키다.
0199ddd8-708e-70b5-1f7a-06af5bbc9cd8,0199279a-335f-70a8-7348-0f74191f5137,upraise,ko,들어 올리다 / 승격하다(문어),들어 올리다. 승격하다.
0199ddd8-70a0-70d6-263c-baf080b2fcd5,01992798-578c-7061-ef87-d5956c5e93c2,usurer,ko,고리대금업자,고리대금업자.
0199ddd8-70b7-70fb-bec6-a3dc666ae22c,0199279c-646a-700b-64d4-f652bbaf3d24,uxorious,ko,아내에게 지나치게 순종적인,아내에게 지나치게 순종적인.
0199ddd8-70d7-70a4-7e89-346b7a2139b8,0199279e-7d47-70af-a52f-fe670affdb4d,vainglory,ko,허영 / 자만,허영. 자만.
0199ddd8-70eb-70aa-e269-6bdc0ba61a90,019927a4-b05f-70e9-0250-8bc94c21c060,valetudinarian,ko,병약한 사람 / 병약한,병약한 사람. 병약한.
0199ddd8-7123-70e5-b4d8-1d07cdeb333c,01992798-5890-700f-6be8-49b4a9330580,valise,ko,작은 여행가방,작은 여행가방.
0199ddd8-714e-70d4-a5bd-c191922916f4,0199279c-65d5-7083-3376-b4239375937e,valorous,ko,용맹한(문어),용맹한.
0199ddd8-7162-7084-f84e-a0352829573a,01992798-58e6-702f-e5ee-f80e5eae4d77,valved,ko,밸브가 달린,밸브가 달린.
0199ddd8-717a-7064-6efc-a2372b35890d,0199279c-6639-7038-aaa7-48756fcdb41c,valvular,ko,(해부) 판막의 / 밸브의,판막의. 밸브의.
0199ddd8-719a-706c-7e34-8b1ae21be218,019927a0-7b61-7046-3b56-fceca886a6aa,vanquisher,ko,정복자 / 승자,정복자. 승자.
0199ddd8-71ae-708f-e3c4-2b8b3979b51d,019927a3-642e-702e-afe5-6961a929d6b0,variableness,ko,변덕스러움 / 가변성,변덕스러움. 가변성.
0199ddd8-71c3-707f-9775-863da2746081,0199277f-989c-7016-7e33-8912bf886b7d,vas,ko,(해부) 도관 / 보통 vas deferens(정관),도관. 보통 vas deferens.
0199ddd8-71d5-700a-ea75-8e66536e2d96,0199279e-7edb-7004-b370-1a31a8b79be1,vassalage,ko,봉신의 신분·의무 / 예속,"봉신의 신분, 의무. 예속."
0199ddd8-71e6-7079-a3c2-e32822308d2f,0199bf5d-fd2d-7037-5f36-f1138c83eb0f,venerableness,ko,존경할 만함 / 덕망,존경할 만함. 덕망.
0199ddd8-7206-7005-b05f-cee71cd7e0dd,0199279c-67ef-70f7-fd0a-3f1cceb62184,venerate,ko,공경하다 / 숭배하다,공경하다. 숭배하다.
0199ddd8-7217-706a-8a73-a2d02d70aa02,01992798-5a2a-7055-8ec6-37c329841af5,venial,ko,(죄가) 용서될 만한,용서될 만한.
0199ddd8-7236-7080-925d-1a6dd0cd8f66,0199279e-8000-7027-212e-840cb04b692d,verbalism,ko,말의 형식에 치우침 / 언어 표현,말의 형식에 치우침. 언어 표현.
0199ddd8-724b-7070-5866-f9ac7133abc0,0199279e-8024-708f-e2bd-0c0700ea9119,verdigris,ko,청동녹 / 녹청(구리 표면의 녹색 침전),청동녹. 녹청.
0199ddd8-7266-702c-5a3e-270dccd5c458,019927a0-7da8-70e6-21f5-64184c342311,vermicelli,ko,베르미첼리(가는 파스타),베르미첼리.
0199ddd8-7287-700b-2bb8-16461cbd5b92,019927a0-7dc5-7071-04c0-b8578ebe0e0d,vermillion,ko,(미) 주홍(의) (영국식 vermilion),주홍.
0199ddd8-72ae-7087-13cb-bd505bd72120,0199279a-3a44-70e2-9852-d32b5c4d6d3a,vervain,ko,버베나(마편초),버베나.
0199ddd8-72c8-70d5-72bb-5062fcc3dd0a,01992798-5b8a-70f4-3a46-b1a31ca3da5b,vestry,ko,성의(聖衣)실 / 교구위원회,성의실. 교구위원회.
0199ddd8-72db-703f-84d4-9b8ce9ece09f,0199bf5d-ff8f-70ec-0556-9d12835934f9,vexer,ko,성가시게 하는 사람,성가시게 하는 사람.
0199ddd8-72ff-7093-b2c5-c07300a8476e,01992798-5be9-70b8-92b2-c3bc64bf8f8e,viands,ko,(복수) 음식물 / 식품(문어),음식물. 식품.
0199ddd8-730f-7076-77f5-61090c1e75ed,01992798-5c75-70e1-3153-0e4d58d008b9,vilely,ko,비열하게 / 극도로 불쾌하게,비열하게. 극도로 불쾌하게.
0199ddd8-732f-703d-d678-d8cf852d5318,019927a0-80ca-709f-3e58-fff5c911faaf,virtuously,ko,덕망 있게 / 정숙하게,덕망 있게. 정숙하게.
0199ddd8-7350-70e4-8a08-8a99622078fa,0199bf5e-0395-705c-03fd-e9973853f7dc,visaged,ko,~한 얼굴을 한,무엇무엇한 얼굴을 한.
0199ddd8-736b-7014-bd75-1405de49d039,0199279c-6b7e-70b3-b46a-f9a034272441,visitant,ko,방문객(문어) / 철새,방문객. 철새.
0199ddd8-737f-705d-c9d8-decf6fbe6bdc,019927a2-d5ff-7019-2671-c68d6c770fe5,malformation,ko,기형 / 변형,기형. 변형.
0199ddd8-73a1-70a4-85b1-e35d28b203fa,019927a1-55a4-7038-2b2e-67771f38bc02,malignantly,ko,악성으로 / 악의적으로,악성으로. 악의적으로.
0199ddd8-73c1-70f6-ae85-8e37696bdc09,0199279f-90f8-708f-c21c-460a63d1ee33,maltreated,ko,학대받은,학대받은.
0199ddd8-73d5-7022-c985-41b5c6bf6ad4,0199279b-7633-7081-3792-36581972f05b,mandolin,ko,만돌린(현악기),만돌린.
0199ddd8-73ea-709b-e4a3-83a6b496d051,0199279b-7692-70ea-3b6a-62ae3f303371,mangrove,ko,맹그로브(열대 해안 나무),맹그로브.
0199ddd8-7404-70de-ff63-f293076c06d9,0199279b-7730-7036-dfba-08f7bed0d5bd,mannikin,ko,작은 사람 / 마네킹 / 난쟁이 새 종류,작은 사람. 마네킹. 난쟁이 새 종류.
0199ddd8-7429-7000-f7d4-41c92a76d3bb,0199bf5e-6915-7094-5c0f-37e7dfa49a18,mantua,ko,(옛) 긴 드레스 / 맨투아,긴 드레스. 맨투아.
0199ddd8-743b-70e3-48be-de1efc93ece4,0199279b-7847-7025-11e8-55f0b3ad4c75,marauder,ko,약탈자 / 습격자,약탈자. 습격자.
0199ddd8-7450-7059-a73b-3143beef726a,019927a1-5779-70ab-d62f-6a87635a9bf9,marchioness,ko,후작부인(귀족 칭호),후작부인.
0199ddd8-7465-707e-511c-9bb1a528daca,0199279b-78ac-7071-74f1-5aed97290ab8,marigold,ko,메리골드(금잔화),메리골드.
0199ddd8-748e-7039-10a7-1267ced1aadf,0199bf5e-6b77-7074-5d75-31986634d487,marline,ko,밧줄용 삼끈(해양용어),밧줄용 삼끈.
0199ddd8-74a0-709f-8ce1-be1634c12b92,0199279d-a18e-705e-67e9-5a081b6fd9f2,marmoreal,ko,대리석 같은 / 냉정한,대리석 같은. 냉정한.
0199ddd8-74b6-70a8-7245-03413e727e24,01992797-ce7d-70a8-f9e8-9b51c6e93e79,masted,ko,돛대가 있는,돛대가 있는.
0199ddd8-74e1-70c2-5564-f59f3a49bcd3,0199279b-7aec-7034-ba08-fbd12135a59c,mastodon,ko,마스토돈(고대 코끼리과 동물),마스토돈.
0199ddd8-74f6-7083-12d1-dee5dfadc5d3,0199bf5e-6f87-7023-213c-c938c01630af,matchbox,ko,성냥갑,성냥갑.
0199ddd8-750e-7074-a8ef-b1a93a281c15,0199bf5e-7054-70c1-c8a4-df6e8a696eed,matchwood,ko,성냥개비 나무 / 부서진 잔해(비유),성냥개비 나무. 부서진 잔해.
0199ddd8-754c-70a5-b390-b6df3982decf,0199279b-7c5d-704d-f9f7-eaab9a0032fd,measurer,ko,측정자 / 계량기,측정자. 계량기.
0199ddd8-7562-70b3-93c9-319e84b91025,01992798-44fd-7003-e46e-7a1604cf029f,tiling,ko,타일 붙이기 / 타일 장식,타일 붙이기. 타일 장식.
0199ddd8-7577-703b-3559-1d874be38e1e,019927a0-58f3-7052-dc55-187b1c1d3fe5,timorously,ko,겁 많게 / 소심하게,겁 많게. 소심하게.
0199ddd8-75af-7094-bef9-a652a750990f,0199bf5e-9e6d-7034-b1d8-273aacb27638,titi,ko,티티원숭이(남미산 작은 원숭이),티티원숭이.
0199ddd8-75c4-70fd-476b-441393a890d7,01992798-472e-7069-4e49-87c6491baf19,togged,ko,(속어) 옷을 입은 / 차려입은,옷을 입은. 차려입은.
0199ddd8-75d5-7050-bbb7-63c9c6823790,019927a0-59f4-70ce-74d9-e1d99c80acde,tongueless,ko,혀가 없는 / 벙어리의,혀가 없는. 벙어리의.
0199ddd8-75ec-7073-2250-2cee21dae1d5,01992797-01c5-70ad-0e3e-0c836a8b77b5,toper,ko,술꾼 / 주정뱅이,술꾼. 주정뱅이.
0199ddd8-7618-7004-6b0c-fed016feb48a,019927a4-203b-70b7-af44-49a24d9d2c04,topographical,ko,지형의 / 지형학적인,지형의. 지형학적인.
0199ddd8-763d-7071-bd5c-96db860db049,019927a0-5ae2-70ec-85d4-987999910d8c,torchlight,ko,횃불빛 / (英) 손전등 빛,횃불빛. 손전등 빛.
0199ddd8-7672-7024-40d3-616dfdaa5ed7,01992796-39e2-70d9-fa59-cfff8ec945ff,tort,ko,(법률) 불법행위 / 불법 손해 행위,불법행위. 불법 손해 행위.
0199ddd8-7686-7055-ad60-d91d09d716ea,01992798-4952-7010-153c-ebe5b8ea6c5d,tousle,ko,(머리를) 헝클다 / 마구 잡다,헝클다. 마구 잡다.
0199ddd8-7698-70f2-52c7-ec48a66507f4,0199279e-6308-707b-f452-c1d0cd937694,towheaded,ko,머리카락이 하얗게 금발인,머리카락이 하얗게 금발인.
0199ddd8-76af-7014-fdb3-889241900f99,0199279a-22ae-700d-36ea-ede3a8a12e01,tracery,ko,(고딕 양식의) 창문 장식 격자무늬,창문 장식 격자무늬.
0199ddd8-76dc-70d6-0dbf-96b1b5762d81,019927a3-4ee6-70b0-4a62-102795768d5e,tradespeople,ko,상인 / 장인 계층,상인. 장인 계층.
0199ddd8-76ef-70da-a6ae-784d1a9dc3f8,019927a2-27ce-707b-998d-f522cd9ba153,tranquilize,ko,진정시키다 / 안정제를 투여하다,진정시키다. 안정제를 투여하다.
0199ddd8-7704-7067-af36-0163ec76894a,019927a5-0024-70bd-36d7-9253ea9c4ba7,transfiguration,ko,변모 / 변형 / (성서) 예수의 변용,변모. 변형. 예수의 변용.
0199ddd8-771e-70c8-b843-25f24a9c2f18,0199279c-4bec-7085-2f60-52796aa90c44,transfix,ko,찌르다 / (공포·경탄으로) 얼어붙게 하다,찌르다. 얼어붙게 하다.
0199ddd8-7748-70ba-d2ea-1cd1c04e477a,019927a4-a735-70e1-f31b-ae155f9ef7fd,transmigration,ko,윤회 / 환생 / 이동,윤회. 환생. 이동.
